,wav_file,sentence_number,word,silence_length,speech_rate,voice,condition,pronounced_item,word_numbers,depth,opening_nodes,closing_nodes,relative_depth,tree_segment,indices,file
1972,3.0,119,Ancient,0.84,190,Samantha,sentence,1,0,2,2,1,0,(ADJP(JJAncient),"(0, 0)",easy_money.mrg
1973,3.0,119,.,0.84,190,Samantha,sentence,0,0,2,1,1,0,(..),"(1, 0)",easy_money.mrg
1974,3.0,119,"""",0.84,190,Samantha,sentence,0,0,2,1,2,2,"(""""))","(2, 0)",easy_money.mrg
1975,3.0,120,before,0.438,190,Samantha,word_list,1,0,0,0,0,0,,0,easy_money.mrg
1976,3.0,120,he,0.438,190,Samantha,word_list,1,1,0,0,0,0,,0,easy_money.mrg
1977,3.0,120,seventyfivek,0.438,190,Samantha,word_list,1,2,0,0,0,0,,0,easy_money.mrg
1978,3.0,120,icy,0.438,190,Samantha,word_list,1,3,0,0,0,0,,0,easy_money.mrg
1979,3.0,120,telling,0.438,190,Samantha,word_list,1,4,0,0,0,0,,0,easy_money.mrg
1980,3.0,120,concern,0.438,190,Samantha,word_list,1,5,0,0,0,0,,0,easy_money.mrg
1981,3.0,120,why,0.438,190,Samantha,word_list,1,6,0,0,0,0,,0,easy_money.mrg
1982,3.0,120,this,0.438,190,Samantha,word_list,1,7,0,0,0,0,,0,easy_money.mrg
1983,3.0,120,clown,0.438,190,Samantha,word_list,1,8,0,0,0,0,,0,easy_money.mrg
1984,3.0,120,curlew,0.438,190,Samantha,word_list,1,9,0,0,0,0,,0,easy_money.mrg
1985,3.0,120,all,0.438,190,Samantha,word_list,1,10,0,0,0,0,,0,easy_money.mrg
1986,3.0,120,they,0.438,190,Samantha,word_list,1,11,0,0,0,0,,0,easy_money.mrg
1987,3.0,120,push,0.438,190,Samantha,word_list,1,12,0,0,0,0,,0,easy_money.mrg
1988,3.0,120,humbles,0.438,190,Samantha,word_list,1,13,0,0,0,-3,,0,easy_money.mrg
1989,3.0,121,He,0.998,190,Samantha,sentence,1,0,3,3,2,0,((NP-SBJ-1(PRPHe)),"(0, 0, 0)",easy_money.mrg
1990,3.0,121,stood,0.998,190,Samantha,sentence,1,1,3,2,1,-1,(V(VBDstood),"(1, 0, 0)",easy_money.mrg
1991,3.0,121,up,0.998,190,Samantha,sentence,1,2,4,2,2,-1,(PRT(RPup)),"(1, 1, 0, 0)",easy_money.mrg
1992,3.0,121,*PRO*-1,0.998,190,Samantha,sentence,1,2,5,3,2,0,(S-AD(NP-SBJ-2(-NONE-*PRO*-1)),"(1, 2, 0, 0, 0)",easy_money.mrg
1993,3.0,121,using,0.998,190,Samantha,sentence,1,3,5,2,1,-1,(V(VBGusing),"(1, 2, 1, 0, 0)",easy_money.mrg
1994,3.0,121,the,0.998,190,Samantha,sentence,1,4,6,2,1,0,(NP(DTthe),"(1, 2, 1, 1, 0, 0)",easy_money.mrg
1995,3.0,121,stick,0.998,190,Samantha,sentence,1,5,6,1,2,-1,(NNstick)),"(1, 2, 1, 1, 1, 0)",easy_money.mrg
1996,3.0,121,*PRO*-2,0.998,190,Samantha,sentence,1,5,7,3,2,0,(S-CLR(NP-SBJ(-NONE-*PRO*-2)),"(1, 2, 1, 2, 0, 0, 0)",easy_money.mrg
1997,3.0,121,to,0.998,190,Samantha,sentence,1,6,7,2,1,-1,(VP(TOto),"(1, 2, 1, 2, 1, 0, 0)",easy_money.mrg
1998,3.0,121,help,0.998,190,Samantha,sentence,1,7,8,2,7,6,(VP(VBhelp))))))),"(1, 2, 1, 2, 1, 1, 0, 0)",easy_money.mrg
1999,3.0,121,.,0.998,190,Samantha,sentence,0,7,2,1,2,-1,(..)),"(2, 0)",easy_money.mrg
2000,3.0,122,For,0.182,190,Samantha,sentence,1,0,3,3,1,-1,((PP-TMP(INFor),"(0, 0, 0)",easy_money.mrg
2001,3.0,122,the,0.182,190,Samantha,sentence,1,1,4,2,1,0,(NP(DTthe),"(0, 1, 0, 0)",easy_money.mrg
2002,3.0,122,first,0.182,190,Samantha,sentence,1,2,4,1,1,0,(JJfirst),"(0, 1, 1, 0)",easy_money.mrg
2003,3.0,122,time,0.182,190,Samantha,sentence,1,3,4,1,3,1,(NNtime))),"(0, 1, 2, 0)",easy_money.mrg
2004,3.0,122,he,0.182,190,Samantha,sentence,1,4,3,2,2,0,(NP-SBJ(PRPhe)),"(1, 0, 0)",easy_money.mrg
2005,3.0,122,looked,0.182,190,Samantha,sentence,1,5,3,2,1,-1,(V(VBDlooked),"(2, 0, 0)",easy_money.mrg
2006,3.0,122,cold,0.182,190,Samantha,sentence,1,6,4,2,1,0,(ADJP-PRD(JJcold),"(2, 1, 0, 0)",easy_money.mrg
2007,3.0,122,and,0.182,190,Samantha,sentence,1,7,4,1,1,0,(CCand),"(2, 1, 1, 0)",easy_money.mrg
2008,3.0,122,stiff,0.182,190,Samantha,sentence,1,8,4,1,2,0,(JJstiff)),"(2, 1, 2, 0)",easy_money.mrg
2009,3.0,122,in,0.182,190,Samantha,sentence,1,9,4,2,1,-1,(PP(INin),"(2, 2, 0, 0)",easy_money.mrg
2010,3.0,122,his,0.182,190,Samantha,sentence,1,10,5,2,1,0,(NP(PRP$his),"(2, 2, 1, 0, 0)",easy_money.mrg
2011,3.0,122,tourist,0.182,190,Samantha,sentence,1,11,5,1,1,0,(NNtourist),"(2, 2, 1, 1, 0)",easy_money.mrg
2012,3.0,122,gear,0.182,190,Samantha,sentence,1,12,5,1,3,2,(NNgear))),"(2, 2, 1, 2, 0)",easy_money.mrg
2013,3.0,122,",",0.182,190,Samantha,sentence,0,12,3,1,1,-2,"(,,)","(2, 3, 0)",easy_money.mrg
2014,3.0,122,*PRO*,0.182,190,Samantha,sentence,0,12,5,3,2,0,(S-AD(NP-SBJ(-NONE-*PRO*)),"(2, 4, 0, 0, 0)",easy_money.mrg
2015,3.0,122,making,0.182,190,Samantha,sentence,1,13,5,2,1,-2,(V(VBGmaking),"(2, 4, 1, 0, 0)",easy_money.mrg
2016,3.0,122,me,0.182,190,Samantha,sentence,1,14,7,3,2,-1,((NP-SBJ(PRPme)),"(2, 4, 1, 1, 0, 0, 0)",easy_money.mrg
2017,3.0,122,glad,0.182,190,Samantha,sentence,1,15,8,3,2,-1,(ADJP-PR(ADJP(JJglad)),"(2, 4, 1, 1, 1, 0, 0, 0)",easy_money.mrg
2018,3.0,122,*PRO*,0.182,190,Samantha,sentence,1,15,9,3,2,-1,(SBA(NP-SBJ(-NONE-*PRO*)),"(2, 4, 1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
2019,3.0,122,I,0.182,190,Samantha,sentence,1,16,10,3,2,0,((NP-SBJ(PRPI)),"(2, 4, 1, 1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
2020,3.0,122,was,0.182,190,Samantha,sentence,1,17,10,2,1,-1,(V(VBDwas),"(2, 4, 1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2021,3.0,122,in,0.182,190,Samantha,sentence,1,18,11,2,1,-1,(PP-MNR-PRD(INin),"(2, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2022,3.0,122,a,0.182,190,Samantha,sentence,1,19,12,2,1,0,(NP(DTa),"(2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2023,3.0,122,suit,0.182,190,Samantha,sentence,1,20,12,1,11,10,(NNsuit))))))))))),"(2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)",easy_money.mrg
2024,3.0,122,.,0.182,190,Samantha,sentence,0,20,2,1,2,0,(..)),"(3, 0)",easy_money.mrg
2025,3.0,123,"""",0.58,190,Samantha,sentence,0,-1,2,2,1,-2,"(("""")","(0, 0)",easy_money.mrg
2026,3.0,123,Here,0.58,190,Samantha,sentence,1,0,4,3,2,0,(S-IM(INTJ(UHHere)),"(1, 0, 0, 0)",easy_money.mrg
2027,3.0,123,*PRO*,0.58,190,Samantha,sentence,1,0,4,2,2,0,(NP-SBJ(-NONE-*PRO*)),"(1, 1, 0, 0)",easy_money.mrg
2028,3.0,123,stand,0.58,190,Samantha,sentence,1,1,4,2,1,-1,(VP(VBstand),"(1, 2, 0, 0)",easy_money.mrg
2029,3.0,123,beside,0.58,190,Samantha,sentence,1,2,5,2,1,-1,(PP-LOC-CLR(INbeside),"(1, 2, 1, 0, 0)",easy_money.mrg
2030,3.0,123,me,0.58,190,Samantha,sentence,1,3,6,2,5,4,(NP(PRPme))))),"(1, 2, 1, 1, 0, 0)",easy_money.mrg
2031,3.0,123,",",0.58,190,Samantha,sentence,0,3,2,1,1,0,"(,,)","(2, 0)",easy_money.mrg
2032,3.0,123,"""",0.58,190,Samantha,sentence,0,3,2,1,1,-1,"("""")","(3, 0)",easy_money.mrg
2033,3.0,123,he,0.58,190,Samantha,sentence,1,4,3,2,2,0,(NP-SBJ(PRPhe)),"(4, 0, 0)",easy_money.mrg
2034,3.0,123,said,0.58,190,Samantha,sentence,1,5,3,2,2,1,(VP(VBDsaid)),"(5, 0, 0)",easy_money.mrg
2035,3.0,123,.,0.58,190,Samantha,sentence,0,5,2,1,2,0,(..)),"(6, 0)",easy_money.mrg
2036,3.0,124,"""",0.333,190,Samantha,sentence,0,-1,2,2,1,-2,"(("""")","(0, 0)",easy_money.mrg
2037,3.0,124,I,0.333,190,Samantha,sentence,1,0,4,3,2,0,((NP-SBJ(PRPI)),"(1, 0, 0, 0)",easy_money.mrg
2038,3.0,124,'m,0.333,190,Samantha,sentence,1,1,4,2,1,0,(V(VBP'm),"(1, 1, 0, 0)",easy_money.mrg
2039,3.0,124,not,0.333,190,Samantha,sentence,1,2,4,1,1,-2,(RBnot),"(1, 1, 1, 0)",easy_money.mrg
2040,3.0,124,sure,0.333,190,Samantha,sentence,1,3,6,3,2,0,(ADJP-PR(ADJP(JJsure)),"(1, 1, 2, 0, 0, 0)",easy_money.mrg
2041,3.0,124,if,0.333,190,Samantha,sentence,1,4,6,2,1,-2,(SBA(INif),"(1, 1, 2, 1, 0, 0)",easy_money.mrg
2042,3.0,124,I,0.333,190,Samantha,sentence,1,5,8,3,2,0,((NP-SBJ(PRPI)),"(1, 1, 2, 1, 1, 0, 0, 0)",easy_money.mrg
2043,3.0,124,can,0.333,190,Samantha,sentence,1,6,8,2,1,-1,(V(MDcan),"(1, 1, 2, 1, 1, 1, 0, 0)",easy_money.mrg
2044,3.0,124,take,0.333,190,Samantha,sentence,1,7,9,2,1,-1,(V(VBtake),"(1, 1, 2, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2045,3.0,124,you,0.333,190,Samantha,sentence,1,8,10,2,2,0,(NP(PRPyou)),"(1, 1, 2, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2046,3.0,124,with,0.333,190,Samantha,sentence,1,9,10,2,1,-1,(PP(INwith),"(1, 1, 2, 1, 1, 1, 1, 2, 0, 0)",easy_money.mrg
2047,3.0,124,me,0.333,190,Samantha,sentence,1,10,11,2,10,7,(NP(PRPme)))))))))),"(1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 0)",easy_money.mrg
2048,3.0,124,so,0.333,190,Samantha,sentence,1,11,4,3,2,0,((ADVP(RBso)),"(2, 0, 0, 0)",easy_money.mrg
2049,3.0,124,I,0.333,190,Samantha,sentence,1,12,4,2,2,0,(NP-SBJ-1(PRPI)),"(2, 1, 0, 0)",easy_money.mrg
2050,3.0,124,need,0.333,190,Samantha,sentence,1,13,4,2,1,-2,(V(VBPneed),"(2, 2, 0, 0)",easy_money.mrg
2051,3.0,124,*-1,0.333,190,Samantha,sentence,1,13,6,3,2,0,((NP-SBJ(-NONE-*-1)),"(2, 2, 1, 0, 0, 0)",easy_money.mrg
2052,3.0,124,to,0.333,190,Samantha,sentence,1,14,6,2,1,-1,(V(TOto),"(2, 2, 1, 1, 0, 0)",easy_money.mrg
2053,3.0,124,show,0.333,190,Samantha,sentence,1,15,7,2,1,-1,(VP(VBshow),"(2, 2, 1, 1, 1, 0, 0)",easy_money.mrg
2054,3.0,124,you,0.333,190,Samantha,sentence,1,16,8,2,2,0,(NP(PRPyou)),"(2, 2, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2055,3.0,124,the,0.333,190,Samantha,sentence,1,17,8,2,1,0,(NP(DTthe),"(2, 2, 1, 1, 1, 2, 0, 0)",easy_money.mrg
2056,3.0,124,device,0.333,190,Samantha,sentence,1,18,8,1,7,6,(NNdevice))))))),"(2, 2, 1, 1, 1, 2, 1, 0)",easy_money.mrg
2057,3.0,124,.,0.333,190,Samantha,sentence,0,18,2,1,1,0,(..),"(3, 0)",easy_money.mrg
2058,3.0,124,"""",0.333,190,Samantha,sentence,0,18,2,1,2,0,"(""""))","(4, 0)",easy_money.mrg
2059,3.0,125,"""",0.798,190,Samantha,sentence,0,-1,2,2,1,0,"(NP("""")","(0, 0)",easy_money.mrg
2060,3.0,125,Device,0.798,190,Samantha,sentence,1,0,2,1,1,0,(NNDevice),"(1, 0)",easy_money.mrg
2061,3.0,125,?,0.798,190,Samantha,sentence,0,0,2,1,1,0,(.?),"(2, 0)",easy_money.mrg
2062,3.0,125,"""",0.798,190,Samantha,sentence,0,0,2,1,2,-1,"(""""))","(3, 0)",easy_money.mrg
2063,3.0,126,I,0.835,190,Samantha,sentence,1,0,3,3,2,-1,((NP-SBJ(PRPI)),"(0, 0, 0)",easy_money.mrg
2064,3.0,126,expected,0.835,190,Samantha,sentence,1,1,4,3,1,-2,(V(V(VBDexpected),"(1, 0, 0, 0)",easy_money.mrg
2065,3.0,126,him,0.835,190,Samantha,sentence,1,2,6,3,2,0,((NP-SBJ(PRPhim)),"(1, 0, 1, 0, 0, 0)",easy_money.mrg
2066,3.0,126,to,0.835,190,Samantha,sentence,1,3,6,2,1,-1,(V(TOto),"(1, 0, 1, 1, 0, 0)",easy_money.mrg
2067,3.0,126,pull,0.835,190,Samantha,sentence,1,4,7,2,1,-1,(V(VBpull),"(1, 0, 1, 1, 1, 0, 0)",easy_money.mrg
2068,3.0,126,out,0.835,190,Samantha,sentence,1,5,8,2,2,-1,(PRT(RPout)),"(1, 0, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2069,3.0,126,a,0.835,190,Samantha,sentence,1,6,9,3,1,0,(N(NP(DTa),"(1, 0, 1, 1, 1, 2, 0, 0, 0)",easy_money.mrg
2070,3.0,126,gadget,0.835,190,Samantha,sentence,1,7,9,1,2,0,(NNgadget)),"(1, 0, 1, 1, 1, 2, 0, 1, 0)",easy_money.mrg
2071,3.0,126,with,0.835,190,Samantha,sentence,1,8,9,2,1,-1,(PP(INwith),"(1, 0, 1, 1, 1, 2, 1, 0, 0)",easy_money.mrg
2072,3.0,126,blinking,0.835,190,Samantha,sentence,1,9,10,2,1,0,(NP(VBGblinking),"(1, 0, 1, 1, 1, 2, 1, 1, 0, 0)",easy_money.mrg
2073,3.0,126,lights,0.835,190,Samantha,sentence,1,10,10,1,8,7,(NNSlights)))))))),"(1, 0, 1, 1, 1, 2, 1, 1, 1, 0)",easy_money.mrg
2074,3.0,126,and,0.835,190,Samantha,sentence,1,11,3,1,1,-1,(CCand),"(1, 1, 0)",easy_money.mrg
2075,3.0,126,was,0.835,190,Samantha,sentence,1,12,4,2,1,-1,(V(VBDwas),"(1, 2, 0, 0)",easy_money.mrg
2076,3.0,126,wondering,0.835,190,Samantha,sentence,1,13,5,2,1,-2,(V(VBGwondering),"(1, 2, 1, 0, 0)",easy_money.mrg
2077,3.0,126,which,0.835,190,Samantha,sentence,1,14,7,3,1,0,(SBAR-NO(WHNP-1(WDTwhich),"(1, 2, 1, 1, 0, 0, 0)",easy_money.mrg
2078,3.0,126,way,0.835,190,Samantha,sentence,1,15,7,1,2,-1,(NNway)),"(1, 2, 1, 1, 0, 1, 0)",easy_money.mrg
2079,3.0,126,*PRO*,0.835,190,Samantha,sentence,1,15,8,3,2,0,((NP-SBJ(-NONE-*PRO*)),"(1, 2, 1, 1, 1, 0, 0, 0)",easy_money.mrg
2080,3.0,126,to,0.835,190,Samantha,sentence,1,16,8,2,1,-1,(VP(TOto),"(1, 2, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2081,3.0,126,duck,0.835,190,Samantha,sentence,1,17,9,2,1,-1,(VP(VBduck),"(1, 2, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2082,3.0,126,*T*-1,0.835,190,Samantha,sentence,1,17,10,2,9,8,(NP-DIR(-NONE-*T*-1))))))))),"(1, 2, 1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2083,3.0,126,.,0.835,190,Samantha,sentence,0,17,2,1,2,0,(..)),"(2, 0)",easy_money.mrg
2084,3.0,127,"""",0.429,190,Samantha,sentence,0,-1,2,2,1,0,"(NP("""")","(0, 0)",easy_money.mrg
2085,3.0,127,Trick,0.429,190,Samantha,sentence,1,0,2,1,1,0,(NNTrick),"(1, 0)",easy_money.mrg
2086,3.0,127,",",0.429,190,Samantha,sentence,0,0,2,1,1,0,"(,,)","(2, 0)",easy_money.mrg
2087,3.0,127,gesture,0.429,190,Samantha,sentence,1,1,2,1,1,0,(NNgesture),"(3, 0)",easy_money.mrg
2088,3.0,127,.,0.429,190,Samantha,sentence,0,1,2,1,2,-1,(..)),"(4, 0)",easy_money.mrg
2089,3.0,128,It,0.686,190,Samantha,sentence,1,0,3,3,2,0,((NP-SBJ(PRPIt)),"(0, 0, 0)",easy_money.mrg
2090,3.0,128,'s,0.686,190,Samantha,sentence,1,1,3,2,1,-1,(V(VBZ's),"(1, 0, 0)",easy_money.mrg
2091,3.0,128,like,0.686,190,Samantha,sentence,1,2,4,2,1,-2,(PP-PR(INlike),"(1, 1, 0, 0)",easy_money.mrg
2092,3.0,128,sleight,0.686,190,Samantha,sentence,1,3,6,3,2,0,(NP(NP(NNsleight)),"(1, 1, 1, 0, 0, 0)",easy_money.mrg
2093,3.0,128,of,0.686,190,Samantha,sentence,1,4,6,2,1,-1,(PP(INof),"(1, 1, 1, 1, 0, 0)",easy_money.mrg
2094,3.0,128,hand,0.686,190,Samantha,sentence,1,5,7,2,6,5,(NP(NNhand)))))),"(1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2095,3.0,128,.,0.686,190,Samantha,sentence,0,5,2,1,1,0,(..),"(2, 0)",easy_money.mrg
2096,3.0,128,"""",0.686,190,Samantha,sentence,0,5,2,1,2,-1,"(""""))","(3, 0)",easy_money.mrg
2097,4.0,129,He,0.82,175,Samantha,sentence,1,0,3,3,2,-1,((NP-SBJ(PRPHe)),"(0, 0, 0)",easy_money.mrg
2098,4.0,129,wriggled,0.82,175,Samantha,sentence,1,1,4,3,1,-1,(V(VP(VBDwriggled),"(1, 0, 0, 0)",easy_money.mrg
2099,4.0,129,his,0.82,175,Samantha,sentence,1,2,5,2,1,0,(NP(PRP$his),"(1, 0, 1, 0, 0)",easy_money.mrg
2100,4.0,129,fingers,0.82,175,Samantha,sentence,1,3,5,1,3,1,(NNSfingers))),"(1, 0, 1, 1, 0)",easy_money.mrg
2101,4.0,129,and,0.82,175,Samantha,sentence,1,4,4,2,1,0,(CONJP(CCand),"(1, 1, 0, 0)",easy_money.mrg
2102,4.0,129,then,0.82,175,Samantha,sentence,1,5,4,1,2,0,(RBthen)),"(1, 1, 1, 0)",easy_money.mrg
2103,4.0,129,blew,0.82,175,Samantha,sentence,1,6,4,2,1,-1,(VP(VBDblew),"(1, 2, 0, 0)",easy_money.mrg
2104,4.0,129,on,0.82,175,Samantha,sentence,1,7,5,2,1,-1,(PP-DIR(INon),"(1, 2, 1, 0, 0)",easy_money.mrg
2105,4.0,129,them,0.82,175,Samantha,sentence,1,8,6,2,5,4,(NP(PRPthem))))),"(1, 2, 1, 1, 0, 0)",easy_money.mrg
2106,4.0,129,.,0.82,175,Samantha,sentence,0,8,2,1,2,0,(..)),"(2, 0)",easy_money.mrg
2107,4.0,130,"""",0.304,175,Samantha,sentence,0,-1,2,2,1,-1,"(S-IM("""")","(0, 0)",easy_money.mrg
2108,4.0,130,OK,0.304,175,Samantha,sentence,1,0,3,2,2,1,(INTJ(UHOK)),"(1, 0, 0)",easy_money.mrg
2109,4.0,130,",",0.304,175,Samantha,sentence,0,0,2,1,1,-1,"(,,)","(2, 0)",easy_money.mrg
2110,4.0,130,*PRO*,0.304,175,Samantha,sentence,0,0,3,2,2,-1,(NP-SBJ(-NONE-*PRO*)),"(3, 0, 0)",easy_money.mrg
2111,4.0,130,watch,0.304,175,Samantha,sentence,1,1,4,3,2,1,(VP(VP(VBwatch)),"(4, 0, 0, 0)",easy_money.mrg
2112,4.0,130,and,0.304,175,Samantha,sentence,1,2,3,1,1,-1,(CCand),"(4, 1, 0)",easy_money.mrg
2113,4.0,130,remember,0.304,175,Samantha,sentence,1,3,4,2,1,-1,(VP(VBremember),"(4, 2, 0, 0)",easy_money.mrg
2114,4.0,130,this,0.304,175,Samantha,sentence,1,4,5,2,4,3,(NP(DTthis)))),"(4, 2, 1, 0, 0)",easy_money.mrg
2115,4.0,130,.,0.304,175,Samantha,sentence,0,4,2,1,2,-1,(..)),"(5, 0)",easy_money.mrg
2116,4.0,131,I,0.835,175,Samantha,sentence,1,0,3,3,2,0,((NP-SBJ-1(PRPI)),"(0, 0, 0)",easy_money.mrg
2117,4.0,131,'m,0.835,175,Samantha,sentence,1,1,3,2,1,-1,(V(VBP'm),"(1, 0, 0)",easy_money.mrg
2118,4.0,131,going,0.835,175,Samantha,sentence,1,2,4,2,1,-2,(V(VBGgoing),"(1, 1, 0, 0)",easy_money.mrg
2119,4.0,131,*-1,0.835,175,Samantha,sentence,1,2,6,3,2,0,((NP-SBJ(-NONE-*-1)),"(1, 1, 1, 0, 0, 0)",easy_money.mrg
2120,4.0,131,to,0.835,175,Samantha,sentence,1,3,6,2,1,-2,(V(TOto),"(1, 1, 1, 1, 0, 0)",easy_money.mrg
2121,4.0,131,do,0.835,175,Samantha,sentence,1,4,8,3,1,-1,(V(V(VBdo),"(1, 1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
2122,4.0,131,it,0.835,175,Samantha,sentence,1,5,9,2,2,0,(NP=2(PRPit)),"(1, 1, 1, 1, 1, 0, 1, 0, 0)",easy_money.mrg
2123,4.0,131,in,0.835,175,Samantha,sentence,1,6,9,2,1,-1,(PP-MNR(INin),"(1, 1, 1, 1, 1, 0, 2, 0, 0)",easy_money.mrg
2124,4.0,131,two,0.835,175,Samantha,sentence,1,7,10,2,1,0,(NP(CDtwo),"(1, 1, 1, 1, 1, 0, 2, 1, 0, 0)",easy_money.mrg
2125,4.0,131,parts,0.835,175,Samantha,sentence,1,8,10,1,4,3,(NNSparts)))),"(1, 1, 1, 1, 1, 0, 2, 1, 1, 0)",easy_money.mrg
2126,4.0,131,",",0.835,175,Samantha,sentence,0,8,7,1,1,-2,"(,,)","(1, 1, 1, 1, 1, 1, 0)",easy_money.mrg
2127,4.0,131,last,0.835,175,Samantha,sentence,1,9,9,3,1,0,(V(NP=2(JJlast),"(1, 1, 1, 1, 1, 2, 0, 0, 0)",easy_money.mrg
2128,4.0,131,part,0.835,175,Samantha,sentence,1,10,9,1,2,0,(NNpart)),"(1, 1, 1, 1, 1, 2, 0, 1, 0)",easy_money.mrg
2129,4.0,131,first,0.835,175,Samantha,sentence,1,11,9,2,2,0,(ADVP-TMP(RBfirst)),"(1, 1, 1, 1, 1, 2, 1, 0, 0)",easy_money.mrg
2130,4.0,131,so,0.835,175,Samantha,sentence,1,12,9,2,1,-2,(SBAR-PR(INso),"(1, 1, 1, 1, 1, 2, 2, 0, 0)",easy_money.mrg
2131,4.0,131,it,0.835,175,Samantha,sentence,1,13,11,3,2,0,((NP-SBJ(PRPit)),"(1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 0)",easy_money.mrg
2132,4.0,131,wo,0.835,175,Samantha,sentence,1,14,11,2,1,0,(V(MDwo),"(1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 0)",easy_money.mrg
2133,4.0,131,n't,0.835,175,Samantha,sentence,1,15,11,1,1,-1,(RBn't),"(1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0)",easy_money.mrg
2134,4.0,131,take,0.835,175,Samantha,sentence,1,16,12,2,1,-1,(VP(VBtake),"(1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0)",easy_money.mrg
2135,4.0,131,effect,0.835,175,Samantha,sentence,1,17,13,2,12,11,(NP-CLR(NNeffect)))))))))))),"(1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0)",easy_money.mrg
2136,4.0,131,.,0.835,175,Samantha,sentence,0,17,2,1,2,-1,(..)),"(2, 0)",easy_money.mrg
2137,4.0,132,*PRO*,0.565,205,Samantha,sentence,0,-1,3,3,2,0,(S-IM(NP-SBJ-1(-NONE-*PRO*)),"(0, 0, 0)",easy_money.mrg
2138,4.0,132,Remember,0.565,205,Samantha,sentence,1,0,3,2,1,-2,(V(VBRemember),"(1, 0, 0)",easy_money.mrg
2139,4.0,132,*PRO*-1,0.565,205,Samantha,sentence,1,0,5,3,2,0,((NP-SBJ(-NONE-*PRO*-1)),"(1, 1, 0, 0, 0)",easy_money.mrg
2140,4.0,132,to,0.565,205,Samantha,sentence,1,1,5,2,1,-1,(V(TOto),"(1, 1, 1, 0, 0)",easy_money.mrg
2141,4.0,132,reverse,0.565,205,Samantha,sentence,1,2,6,2,1,-1,(VP(VBreverse),"(1, 1, 1, 1, 0, 0)",easy_money.mrg
2142,4.0,132,the,0.565,205,Samantha,sentence,1,3,7,2,1,0,(NP(DTthe),"(1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
2143,4.0,132,two,0.565,205,Samantha,sentence,1,4,7,1,1,0,(CDtwo),"(1, 1, 1, 1, 1, 1, 0)",easy_money.mrg
2144,4.0,132,parts,0.565,205,Samantha,sentence,1,5,7,1,5,2,(NNSparts))))),"(1, 1, 1, 1, 1, 2, 0)",easy_money.mrg
2145,4.0,132,when,0.565,205,Samantha,sentence,1,6,5,3,2,-1,(SBAR-TM(WHADVP-2(WRBwhen)),"(1, 2, 0, 0, 0)",easy_money.mrg
2146,4.0,132,you,0.565,205,Samantha,sentence,1,7,6,3,2,0,((NP-SBJ(PRPyou)),"(1, 2, 1, 0, 0, 0)",easy_money.mrg
2147,4.0,132,actually,0.565,205,Samantha,sentence,1,8,6,2,2,0,(ADVP(RBactually)),"(1, 2, 1, 1, 0, 0)",easy_money.mrg
2148,4.0,132,do,0.565,205,Samantha,sentence,1,9,6,2,1,-1,(VP(VBPdo),"(1, 2, 1, 2, 0, 0)",easy_money.mrg
2149,4.0,132,it,0.565,205,Samantha,sentence,1,10,7,2,2,0,(NP(PRPit)),"(1, 2, 1, 2, 1, 0, 0)",easy_money.mrg
2150,4.0,132,*T*-2,0.565,205,Samantha,sentence,1,10,7,2,6,5,(ADVP-TMP(-NONE-*T*-2)))))),"(1, 2, 1, 2, 2, 0, 0)",easy_money.mrg
2151,4.0,132,.,0.565,205,Samantha,sentence,0,10,2,1,1,0,(..),"(2, 0)",easy_money.mrg
2152,4.0,132,"""",0.565,205,Samantha,sentence,0,10,2,1,2,-2,"(""""))","(3, 0)",easy_money.mrg
2153,4.0,133,*PRO*-1,0.944,205,Samantha,sentence,0,-1,4,4,2,0,((S-ADV(NP-SBJ(-NONE-*PRO*-1)),"(0, 0, 0, 0)",easy_money.mrg
2154,4.0,133,Stunned,0.944,205,Samantha,sentence,1,0,4,2,3,1,(ADJP-PRD(JJStunned))),"(0, 1, 0, 0)",easy_money.mrg
2155,4.0,133,I,0.944,205,Samantha,sentence,1,1,3,2,2,0,(NP-SBJ-1(PRPI)),"(1, 0, 0)",easy_money.mrg
